Fe56          0.00000E+00  0.45111E-09 -0.32014E-09 -0.16997E-07 -0.26939E-06 -0.54861E-06 -0.10197E-05 -0.25908E-05 -0.57195E-05 -0.22511E-04 -0.26060E-04 -0.22336E-04 -0.45553E-04 -0.62270E-04 -0.49087E-04 -0.45724E-04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.77147E-01  0.78227E-01  0.79249E-01  0.80292E-01  0.78930E-01  0.81983E-01  0.77348E-01
Fe57          0.00000E+00 -0.18190E-10 -0.50022E-11  0.15461E-07  0.20960E-06  0.42280E-06  0.76136E-06  0.18705E-05  0.36625E-05  0.99728E-05  0.60322E-05  0.32362E-05  0.34595E-05  0.32382E-05  0.25262E-05  0.17526E-05  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.15533E-02  0.15000E-02  0.15076E-02  0.17039E-02  0.97775E-03  0.16226E-02  0.83600E-03
Fe58          0.00000E+00  0.10800E-11 -0.11369E-12  0.58537E-08  0.82289E-07  0.17303E-06  0.34846E-06  0.95278E-06  0.24534E-05  0.12104E-04  0.14238E-04  0.11034E-04  0.17963E-04  0.22346E-04  0.16496E-04  0.13222E-04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.79417E-04  0.75036E-04  0.29528E-03  0.26570E-03  0.48878E-03  0.11953E-02  0.88600E-03
Co59          0.00000E+00 -0.51159E-12  0.00000E+00  0.21500E-08  0.29944E-07  0.58056E-07  0.10215E-06  0.25876E-06  0.55619E-06  0.25306E-05  0.39749E-05  0.35723E-05  0.66936E-05  0.89266E-05  0.63326E-05  0.54094E-05  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.17228E-03  0.11328E-03  0.98743E-04  0.16121E-03  0.29606E-03  0.30540E-03  0.40784E-03
Ni58          0.00000E+00 -0.20918E-10 -0.10914E-10 -0.32087E-08 -0.44636E-07 -0.88388E-07 -0.15827E-06 -0.38500E-06 -0.76858E-06 -0.23624E-05 -0.19774E-05 -0.14443E-05 -0.25298E-05 -0.32607E-05 -0.25729E-05 -0.23244E-05  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12510E-02  0.75726E-03  0.14781E-02  0.10728E-02  0.64322E-03  0.10727E-02  0.85094E-03
Ni60          0.00000E+00 -0.54570E-11 -0.40927E-11 -0.12345E-09 -0.13315E-08 -0.86944E-09  0.38907E-08  0.23297E-07  0.11564E-06  0.10727E-05  0.31527E-05  0.40127E-05  0.11235E-04  0.17064E-04  0.12757E-04  0.13020E-04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.19429E-02  0.17588E-02  0.97339E-03  0.18044E-02  0.14192E-02  0.41352E-03  0.73239E-03
Ni61          0.00000E+00  0.20466E-06  0.39725E-06  0.62017E-06  0.89599E-06  0.10420E-05  0.12439E-05  0.18415E-05  0.24173E-05  0.49802E-05  0.73888E-05  0.85764E-05  0.19224E-04  0.27435E-04  0.25791E-04  0.26897E-04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59583E-04  0.81607E-04  0.53155E-04  0.96467E-04  0.12307E-03  0.78879E-04  0.22435E-03
Ni62          0.00000E+00 -0.20802E-06 -0.40376E-06 -0.62902E-06 -0.89286E-06 -0.10229E-05 -0.11958E-05 -0.16943E-05 -0.20282E-05 -0.25609E-05 -0.30366E-05 -0.35144E-05 -0.40413E-05 -0.45689E-05 -0.51003E-05 -0.56107E-05  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11815E-03  0.84304E-04  0.23010E-03  0.21784E-03  0.31041E-03  0.19513E-03  0.67693E-03
Ni64          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.20640E-04  0.94824E-05  0.36695E-04  0.96553E-04  0.41784E-03  0.14141E-03  0.11996E-02
Cu63          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13842E-04  0.86465E-05  0.15990E-04  0.62592E-04  0.18155E-03  0.66636E-04  0.35436E-03
Cu65          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.65869E-05  0.39529E-05  0.10788E-04  0.24777E-04  0.11283E-03  0.45084E-04  0.36224E-03
Zn64          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10643E-03  0.95187E-04  0.28806E-04  0.85944E-04  0.97520E-04  0.25017E-04  0.10539E-03
Zn66          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11306E-04  0.10331E-04  0.22719E-04  0.36684E-04  0.16992E-03  0.67029E-04  0.58413E-03
Zn67          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.16887E-05  0.95040E-06  0.26734E-05  0.68517E-05  0.39776E-04  0.11527E-04  0.13007E-03
Zn68          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.76978E-05  0.40926E-05  0.18538E-04  0.32597E-04  0.22443E-03  0.73489E-04  0.81812E-03
Zn70          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.85330E-06  0.29158E-06  0.50278E-06  0.74908E-06  0.49941E-05  0.41978E-06  0.11762E-04
Ga69          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10084E-05  0.46304E-06  0.16987E-05  0.37472E-05  0.28011E-04  0.97070E-05  0.94391E-04
Ga71          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.81239E-06  0.45963E-06  0.18992E-05  0.28832E-05  0.17135E-04  0.80552E-05  0.73596E-04
Ge70          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.82745E-06  0.47914E-06  0.22142E-05  0.51683E-05  0.36024E-04  0.14417E-04  0.14949E-03
Ge72          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12865E-05  0.69537E-06  0.36716E-05  0.64241E-05  0.56851E-04  0.25579E-04  0.24894E-03
Ge73          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54291E-06  0.19639E-06  0.57359E-06  0.14186E-05  0.12876E-04  0.37934E-05  0.53378E-04
Ge74          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.24582E-05  0.12872E-05  0.85619E-05  0.13163E-04  0.15623E-03  0.90665E-04  0.81292E-03
