3.00 0.0040 0.731    al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
3.00 0.0040 0.731    al-6     26   7.0148907E-08  7.0148907E-08  0.0000000E+00  3.0916222E-08  0.0000000E+00  0.0000000E+00
3.00 0.0040 0.731    al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
3.00 0.0040 0.731    al27     27   1.1384276E-05  3.7749473E-05  2.6365196E-05  1.6637052E-05  1.1620516E-05  1.5585098E-01
3.00 0.0040 0.731    al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
3.00 0.0040 0.731    si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
3.00 0.0040 0.731    si28     28   4.0040468E-06  3.0062610E-04  2.9662205E-04  1.3249277E-04  1.3073678E-04  5.7944204E-03
3.00 0.0040 0.731    si29     29   1.6448103E-06  1.7206316E-05  1.5561505E-05  7.5832149E-06  6.8587660E-06  4.3607395E-02
3.00 0.0040 0.731    si30     30   3.8189264E-06  1.4503206E-05  1.0684280E-05  6.3918933E-06  4.7091189E-06  1.3268986E-01
3.00 0.0040 0.731    si31     31   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
3.00 0.0040 0.731    si32     32   1.0622504E-12  1.0622504E-12  0.0000000E+00  4.6815796E-13  0.0000000E+00  0.0000000E+00
3.00 0.0040 0.731    si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
3.00 0.0040 0.731     p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
3.00 0.0040 0.731     p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
3.00 0.0040 0.731     p31     31   1.9772704E-06  5.6817053E-06  3.7044349E-06  2.5040570E-06  1.6327374E-06  1.8572786E-01
3.00 0.0040 0.731     p32     32   2.7117222E-16  2.7117222E-16  0.0000000E+00  1.1951177E-16  0.0000000E+00  0.0000000E+00
3.00 0.0040 0.731     p33     33   1.5060567E-39  1.5060567E-39  0.0000000E+00  6.6375304E-40  0.0000000E+00  0.0000000E+00
3.00 0.0040 0.731     p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
3.00 0.0040 0.731     s32     32  -3.2760145E-06  1.7652681E-04  1.7980282E-04  7.7799385E-05  7.9248472E-05 -8.0147218E-03
3.00 0.0040 0.731     s33     33   1.2403007E-07  1.5876481E-06  1.4636180E-06  6.9971264E-07  6.4509271E-07  3.5297610E-02
3.00 0.0040 0.731     s34     34   1.4049874E-08  8.4880478E-05  8.4866428E-05  3.7408761E-05  3.7405054E-05  4.3020351E-05
3.00 0.0040 0.731     s35     35   2.4224249E-07  2.4224249E-07  0.0000000E+00  1.0676178E-07  0.0000000E+00  0.0000000E+00
3.00 0.0040 0.731    fe54     54  -2.4478868E-06  2.9947667E-05  3.2395554E-05  1.3198619E-05  1.4278407E-05 -3.4151278E-02
3.00 0.0040 0.731    fe55     55   1.9162884E-07  1.9162884E-07  0.0000000E+00  8.4455195E-08  0.0000000E+00  0.0000000E+00
3.00 0.0040 0.731    fe56     56  -2.5992864E-05  5.0518429E-04  5.3117715E-04  2.2264622E-04  2.3411745E-04 -2.1818461E-02
3.00 0.0040 0.731    fe57     57   4.0969489E-06  1.7069589E-05  1.2972640E-05  7.5229568E-06  5.7177185E-06  1.1916579E-01
3.00 0.0040 0.731    fe58     58   1.1935143E-05  1.3615017E-05  1.6798738E-06  6.0004481E-06  7.4040793E-07  9.0871263E-01
3.00 0.0040 0.731    fe59     59   6.1135639E-39  6.1135639E-39  0.0000000E+00  2.6943873E-39  0.0000000E+00  0.0000000E+00
3.00 0.0040 0.731    fe60     60   1.7557379E-06  1.7557379E-06  0.0000000E+00  7.7379366E-07  0.0000000E+00  0.0000000E+00
3.00 0.0040 0.731    fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
3.00 0.0040 0.731    co59     59   3.3570682E-06  4.8828779E-06  1.5258096E-06  2.1519954E-06  6.7250380E-07  5.0514662E-01
3.00 0.0040 0.731    co60     60   6.1706894E-12  6.1706894E-12  0.0000000E+00  2.7195633E-12  0.0000000E+00  0.0000000E+00
3.00 0.0040 0.731    co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
3.00 0.0040 0.731    ni58     58  -1.7437851E-06  2.0720430E-05  2.2464215E-05  9.1319653E-06  9.9011504E-06 -3.5121404E-02
3.00 0.0040 0.731    ni59     59   4.6853792E-09  4.6853792E-09  0.0000000E+00  2.0649533E-09  0.0000000E+00  0.0000000E+00
3.00 0.0040 0.731    ni60     60   9.2857226E-07  9.8254905E-06  8.8969182E-06  4.3303176E-06  3.9213351E-06  4.3085817E-02
3.00 0.0040 0.731    ni61     61   1.0805398E-05  1.1195878E-05  3.9047933E-07  4.9342784E-06  1.7210458E-07  1.4574312E+00
3.00 0.0040 0.731    ni62     62  -1.2593031E-06  2.0815558E-09  1.2613847E-06  9.1738905E-10  5.5595797E-07 -2.7824883E+00
2.00 0.0001 0.685       g      1   2.1369280E-07  2.1406549E-07  3.7269046E-10  1.6278744E-07  2.8343647E-10  2.7591650E+00
2.00 0.0001 0.685       n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685       p      1  -1.7051482E-01  8.4183156E-01  1.0123464E+00  6.4017606E-01  7.6990402E-01 -8.0137163E-02
2.00 0.0001 0.685       d      2   8.1660742E-18  8.1660742E-18  0.0000000E+00  6.2099422E-18  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685     he3      3   1.9861861E-04  1.9861861E-04  0.0000000E+00  1.5104076E-04  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685     he4      4   1.2860647E-01  4.3103492E-01  3.0242845E-01  3.2778320E-01  2.3000120E-01  1.5385659E-01
2.00 0.0001 0.685     li7      7  -2.3823754E-09  7.0569557E-11  2.4529450E-09  5.3665059E-11  1.8655000E-09 -1.5411036E+00
2.00 0.0001 0.685     be7      7   1.4892113E-13  1.4892113E-13  0.0000000E+00  1.1324801E-13  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685      b8      8   8.2841493E-29  8.2841493E-29  0.0000000E+00  6.2997331E-29  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685     c12     12   3.2719489E-02  3.2739423E-02  1.9934243E-05  2.4896899E-02  1.5160279E-05  3.2154381E+00
2.00 0.0001 0.685     c13     13   1.4152461E-06  1.6551573E-06  2.3991123E-07  1.2586747E-06  1.8245595E-07  8.3875549E-01
2.00 0.0001 0.685     c14     14   3.3487911E-08  3.3487911E-08  0.0000000E+00  2.5466091E-08  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685     n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685     n14     14   6.7320274E-05  7.4583513E-05  7.2632397E-06  5.6717498E-05  5.5237988E-06  1.0114793E+00
2.00 0.0001 0.685     n15     15   1.0672780E-08  3.9356802E-08  2.8684022E-08  2.9929126E-08  2.1814614E-08  1.3734649E-01
2.00 0.0001 0.685     o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685     o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685     o16     16   9.5160876E-04  1.0146917E-03  6.3082894E-05  7.7162863E-04  4.7975449E-05  1.2063893E+00
2.00 0.0001 0.685     o17     17   1.0089616E-06  1.0345183E-06  2.5556648E-08  7.8670587E-07  1.9436200E-08  1.6072011E+00
2.00 0.0001 0.685     o18     18  -6.5855993E-08  7.6615414E-08  1.4247141E-07  5.8262671E-08  1.0835156E-07 -2.6944476E-01
2.00 0.0001 0.685     o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685     f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685     f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685     f19     19   1.2919508E-05  1.2922172E-05  2.6635858E-09  9.8267465E-06  2.0256954E-09  3.6858356E+00
2.00 0.0001 0.685     f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685    ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685    ne20     20   1.4346154E-04  1.5410979E-04  1.0648242E-05  1.1719375E-04  8.0981417E-06  1.1605191E+00
2.00 0.0001 0.685    ne21     21   3.9411962E-06  3.9683368E-06  2.7140850E-08  3.0177466E-06  2.0641007E-08  2.1649518E+00
2.00 0.0001 0.685    ne22     22   7.3316116E-03  7.3324679E-03  8.5633928E-07  5.5760210E-03  6.5125835E-07  3.9325712E+00
2.00 0.0001 0.685    ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685    na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685    na22     22   3.0456206E-23  3.0456206E-23  0.0000000E+00  2.3160612E-23  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685    na23     23   2.2546785E-04  2.2568747E-04  2.1962353E-07  1.7162545E-04  1.6702687E-07  3.0117953E+00
2.00 0.0001 0.685    na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685    mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685    mg24     24   7.9025893E-05  8.2412509E-05  3.3866199E-06  6.2671104E-05  2.5755735E-06  1.3861934E+00
2.00 0.0001 0.685    mg25     25   7.6449112E-05  7.6894190E-05  4.4507937E-07  5.8474667E-05  3.3848926E-07  2.2374229E+00
2.00 0.0001 0.685    mg26     26   9.1725742E-05  9.2236267E-05  5.1052285E-07  7.0141643E-05  3.8825999E-07  2.2568533E+00
2.00 0.0001 0.685    mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685    al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685    al-6     26   2.7818933E-08  2.7818933E-08  0.0000000E+00  2.1155081E-08  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685    al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685    al27     27   2.4618021E-06  2.8437198E-06  3.8191780E-07  2.1625244E-06  2.9045401E-07  8.7188363E-01
2.00 0.0001 0.685    al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685    si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685    si28     28   1.3208482E-06  5.6176200E-06  4.2967717E-06  4.2719544E-06  3.2677567E-06  1.1637687E-01
2.00 0.0001 0.685    si29     29   8.8771614E-08  3.1419060E-07  2.2541899E-07  2.3892821E-07  1.7143438E-07  1.4416952E-01
2.00 0.0001 0.685    si30     30   9.1365592E-08  2.4613468E-07  1.5476908E-07  1.8717465E-07  1.1770411E-07  2.0145538E-01
2.00 0.0001 0.685    si31     31   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685    si32     32   3.4993610E-15  3.4993610E-15  0.0000000E+00  2.6611109E-15  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685    si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685     p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685     p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685     p31     31   1.2976381E-07  1.8342506E-07  5.3661257E-08  1.3948673E-07  4.0810161E-08  5.3376460E-01
2.00 0.0001 0.685     p32     32   8.9331991E-19  8.9331991E-19  0.0000000E+00  6.7933071E-19  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685     p33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685     p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685     s32     32  -2.0145535E-08  2.5844208E-06  2.6045664E-06  1.9653389E-06  1.9808103E-06 -3.4054399E-03
2.00 0.0001 0.685     s33     33   3.7756429E-09  2.4977146E-08  2.1201503E-08  1.8994026E-08  1.6124050E-08  7.1142904E-02
2.00 0.0001 0.685     s34     34   4.4110493E-10  1.2297891E-06  1.2293480E-06  9.3520077E-07  9.3493685E-07  1.2257864E-04
2.00 0.0001 0.685     s35     35   6.2281922E-09  6.2281922E-09  0.0000000E+00  4.7362678E-09  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685    fe54     54  -5.1238658E-08  4.1803298E-07  4.6927164E-07  3.1789580E-07  3.5688785E-07 -5.0246991E-02
2.00 0.0001 0.685    fe55     55   8.5585867E-09  8.5585867E-09  0.0000000E+00  6.5084307E-09  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685    fe56     56  -4.5921979E-07  7.2352436E-06  7.6944634E-06  5.5020860E-06  5.8517503E-06 -2.6758403E-02
2.00 0.0001 0.685    fe57     57   1.1107193E-07  2.9898945E-07  1.8791752E-07  2.2736839E-07  1.4291398E-07  2.0165540E-01
2.00 0.0001 0.685    fe58     58   1.9055639E-07  2.1489051E-07  2.4334117E-08  1.6341482E-07  1.8506446E-08  9.4596845E-01
2.00 0.0001 0.685    fe59     59   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685    fe60     60   7.0368857E-09  7.0368857E-09  0.0000000E+00  5.3512439E-09  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685    fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685    co59     59   4.1280117E-08  6.3382508E-08  2.2102391E-08  4.8199624E-08  1.6809187E-08  4.5749694E-01
2.00 0.0001 0.685    co60     60   2.4729113E-14  2.4729113E-14  0.0000000E+00  1.8805409E-14  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685    co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685    ni58     58  -3.6706808E-08  2.8870267E-07  3.2540947E-07  2.1954574E-07  2.4747860E-07 -5.2012637E-02
2.00 0.0001 0.685    ni59     59   4.1259779E-10  4.1259779E-10  0.0000000E+00  3.1376257E-10  0.0000000E+00  0.0000000E+00
2.00 0.0001 0.685    ni60     60   1.6482304E-08  1.4536022E-07  1.2887791E-07  1.1054009E-07  9.8013501E-08  5.2233875E-02
2.00 0.0001 0.685    ni61     61   2.1883271E-07  2.2448907E-07  5.6563589E-09  1.7071412E-07  4.3017425E-09  1.5986251E+00
2.00 0.0001 0.685    ni62     62  -1.8209542E-08  6.2472610E-11  1.8272015E-08  4.7507685E-11  1.3896132E-08 -2.4661300E+00
