Z=     0.0000
M                      0.9          1.0          1.2          1.5          1.8          1.9          2.0          2.2          2.5          3.0          3.5          4.0          4.5          5.0          5.5          6.0          6.5          7.0          8.0         10.0         11.0         13.0         15.0         18.0         20.0         25.0         30.0         40.0        100.0        140.0        140.0        150.0        170.0        200.0        270.0        300.0
E                       0.           0.           0.           0.           0.           0.           0.           0.           0.           0.           0.           0.           0.           0.           0.           0.           0.           0.           0.           0.           1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           9.          16.          28.          44.          49.          50.
Mrem                 0.798        0.843        0.902        0.962        1.021        1.056        1.080        1.085        1.090        1.101        1.103        1.105        1.107        1.109        1.110        1.112        1.114        1.116        1.120        1.150        1.500        1.570        1.480        1.650        1.660        1.920        2.070        2.890       10.430       13.199        0.000        0.000        0.000        0.000        0.000        0.000
Mg 24          0.00000E+00  0.86175E-08  0.24887E-07  0.48978E-06  0.43267E-05  0.91612E-05  0.16118E-04  0.34858E-04  0.17739E-04  0.44114E-05  0.36010E-05  0.44805E-05  0.96617E-06 -0.32151E-05 -0.66048E-05  0.23081E-05  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63613E-01  0.63706E-01  0.59338E-01  0.24226E+00  0.17856E+00  0.28597E+00  0.70438E+00
Mg 25          0.00000E+00  0.21174E-08  0.13575E-06  0.18125E-05  0.12301E-04  0.26018E-04  0.48808E-04  0.13628E-03  0.16235E-03  0.62167E-04  0.53053E-04  0.69383E-04  0.46319E-04  0.52283E-04  0.85534E-04  0.12014E-03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13963E-02  0.88009E-03  0.94621E-03  0.24023E-02  0.17443E-02  0.35470E-02  0.22102E-02
Mg 26          0.00000E+00  0.10872E-07  0.17914E-07  0.22963E-06  0.20519E-05  0.52255E-05  0.12166E-04  0.54140E-04  0.13401E-03  0.76785E-04  0.76887E-04  0.10118E-03  0.68905E-04  0.80637E-04  0.15258E-03  0.22267E-03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.83432E-03  0.11370E-02  0.92689E-03  0.24373E-02  0.19894E-02  0.42670E-02  0.11079E-02
Al 27          0.00000E+00  0.32272E-08  0.17787E-07  0.29657E-07  0.95793E-07  0.23081E-06  0.47638E-06  0.19135E-05  0.32749E-05  0.16324E-05  0.20024E-05  0.26807E-05  0.19696E-05  0.26228E-05  0.66348E-05  0.17699E-04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.35675E-02  0.23484E-02  0.23072E-02  0.69768E-02  0.50466E-02  0.87276E-02  0.30107E-01
Si 28          0.00000E+00  0.57281E-08  0.13631E-07  0.20414E-07  0.39929E-07  0.70497E-07  0.14446E-06  0.72389E-06  0.23415E-05  0.17655E-05  0.19103E-05  0.29396E-05  0.19176E-05  0.20698E-05  0.39744E-05  0.78982E-05  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.89905E-01  0.42865E-01  0.15326E+00  0.12812E+00  0.12002E+00  0.16471E+00  0.88138E+00
Si 29          0.00000E+00  0.53490E-09  0.18186E-08  0.52623E-08  0.14325E-07  0.20287E-07  0.29310E-07  0.87190E-07  0.27919E-06  0.24919E-06  0.29421E-06  0.47792E-06  0.32125E-06  0.35353E-06  0.65492E-06  0.97343E-06  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14192E-02  0.38182E-03  0.60089E-03  0.11068E-02  0.44026E-03  0.10291E-02  0.60439E-02
Si 30          0.00000E+00  0.18409E-08  0.52058E-08  0.16844E-07  0.47111E-07  0.53717E-07  0.64570E-07  0.14285E-06  0.33354E-06  0.33732E-06  0.44278E-06  0.75086E-06  0.56292E-06  0.68905E-06  0.13913E-05  0.21590E-05  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.18469E-02  0.42538E-03  0.53390E-03  0.77643E-03  0.27494E-03  0.70889E-03  0.10138E-01
P  31          0.00000E+00  0.25442E-08  0.43716E-08  0.15962E-07  0.38485E-07  0.25221E-07  0.14183E-07  0.27258E-07  0.74863E-07  0.92557E-07  0.14089E-06  0.24722E-06  0.20361E-06  0.26831E-06  0.56027E-06  0.92958E-06  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53132E-03  0.81204E-04  0.18669E-03  0.19676E-03  0.10698E-03  0.20406E-03  0.34761E-02
S  32          0.00000E+00 -0.50545E-09 -0.41313E-08 -0.98712E-08 -0.25772E-07 -0.38274E-07 -0.53134E-07 -0.10763E-06 -0.14062E-06 -0.83507E-07 -0.74700E-07 -0.87660E-07 -0.71018E-07 -0.60823E-07 -0.38702E-07  0.30699E-07  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.37019E-01  0.16392E-01  0.78821E-01  0.56178E-01  0.55120E-01  0.78040E-01  0.32856E+00
S  33          0.00000E+00  0.11803E-10  0.18708E-09  0.73923E-09  0.18344E-08  0.24790E-08  0.30511E-08  0.37999E-08  0.23029E-08  0.89761E-09  0.82023E-09  0.14321E-08  0.10373E-08  0.12489E-08  0.30690E-08  0.59867E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.19581E-03  0.47562E-04  0.30132E-03  0.99047E-04  0.81244E-04  0.13857E-03  0.83659E-03
S  34          0.00000E+00  0.88306E-10  0.37289E-10  0.45515E-09  0.32170E-08  0.66677E-09  0.64574E-09  0.12644E-08  0.17230E-08  0.20984E-08  0.33056E-08  0.69658E-08  0.60882E-08  0.10333E-07  0.30745E-07  0.63085E-07  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.92205E-03  0.23903E-03  0.63733E-03  0.31025E-03  0.17902E-03  0.36837E-03  0.21196E-02
S  36          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.74891E-06  0.15528E-06  0.31978E-06  0.40480E-06  0.65329E-06  0.90396E-06  0.55573E-06
Cl 35          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.81597E-04  0.80954E-05  0.81597E-04  0.23322E-04  0.21004E-04  0.33473E-04  0.35213E-03
Cl 37          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14427E-04  0.26301E-05  0.41278E-04  0.10203E-04  0.12899E-04  0.19220E-04  0.63060E-04
Ar 36          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56910E-02  0.24630E-02  0.12228E-01  0.10085E-01  0.92855E-02  0.13471E-01  0.45611E-01
Ar 38          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.26751E-03  0.22621E-04  0.41204E-03  0.10717E-03  0.82509E-04  0.16337E-03  0.83655E-03
Ar 40          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.17569E-06  0.49003E-07  0.10303E-06  0.54296E-07  0.98074E-07  0.11846E-06  0.68337E-07
K  39          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.25063E-04  0.41459E-05  0.56941E-04  0.13875E-04  0.15250E-04  0.23710E-04  0.11145E-03
K  40          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.26561E-07  0.19509E-08  0.39175E-07  0.75734E-08  0.99114E-08  0.95109E-08  0.23786E-07
K  41          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.24120E-05  0.31336E-06  0.10917E-04  0.20743E-05  0.22197E-05  0.39782E-05  0.15180E-04
Ca 40          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.47289E-02  0.17253E-02  0.80609E-02  0.92003E-02  0.79371E-02  0.11738E-01  0.36602E-01
Ca 42          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.66225E-05  0.40538E-06  0.13498E-04  0.27940E-05  0.24872E-05  0.46351E-05  0.22935E-04
Ca 43          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.41509E-06  0.33544E-06  0.24460E-06  0.19073E-06  0.28960E-06  0.35545E-06  0.28135E-06
Ca 44          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.24804E-04  0.20712E-04  0.18686E-04  0.48802E-05  0.79608E-05  0.64424E-05  0.11032E-04
Ca 46          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.66535E-07  0.14112E-07  0.25456E-07  0.33494E-07  0.30178E-07  0.70950E-07  0.12231E-06
Ca 48          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.31643E-06  0.96642E-07  0.12204E-06  0.12455E-06  0.15653E-06  0.18587E-06  0.21700E-06
Sc 45          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.25212E-06  0.50827E-07  0.35452E-06  0.21587E-06  0.32358E-06  0.42241E-06  0.99190E-06
Ti 46          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.39849E-05  0.12382E-04  0.51095E-05  0.13591E-05  0.13103E-05  0.21456E-05  0.99919E-05
Ti 47          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.25538E-05  0.12771E-04  0.15028E-05  0.43037E-06  0.33570E-06  0.44994E-06  0.63478E-06
Ti 48          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.96752E-04  0.51876E-04  0.99791E-04  0.13666E-03  0.11679E-03  0.16663E-03  0.25319E-03
Ti 49          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.38461E-05  0.19399E-05  0.41325E-05  0.67830E-05  0.56824E-05  0.84275E-05  0.13963E-04
Ti 50          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63218E-06  0.16193E-06  0.18586E-06  0.50465E-06  0.84908E-06  0.11385E-05  0.11624E-05
V  50          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11010E-07  0.11235E-08  0.18131E-08  0.84867E-08  0.13056E-07  0.20580E-07  0.92455E-07
V  51          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.89539E-05  0.16157E-04  0.75635E-05  0.82299E-05  0.75168E-05  0.99461E-05  0.19370E-04
Cr 50          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.21041E-04  0.13259E-04  0.29870E-04  0.23734E-04  0.27481E-04  0.35119E-04  0.13490E-03
Cr 52          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12042E-02  0.30332E-03  0.15189E-02  0.22215E-02  0.21834E-02  0.29214E-02  0.39405E-02
Cr 53          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.74258E-04  0.28151E-04  0.90646E-04  0.13714E-03  0.11144E-03  0.17683E-03  0.25623E-03
Cr 54          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.18694E-05  0.48011E-06  0.59602E-06  0.14060E-05  0.21849E-05  0.27431E-05  0.28417E-05
Mn 55          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.22703E-03  0.80053E-04  0.28117E-03  0.37980E-03  0.29856E-03  0.50068E-03  0.78619E-03
Fe 54          0.00000E+00 -0.38493E-09 -0.33617E-08 -0.11310E-07 -0.28110E-07 -0.39397E-07 -0.52096E-07 -0.82588E-07 -0.69950E-07 -0.34878E-07 -0.31966E-07 -0.39994E-07 -0.32588E-07 -0.32671E-07 -0.40610E-07 -0.44848E-07  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.15337E-02  0.70682E-03  0.20642E-02  0.23685E-02  0.22514E-02  0.33080E-02  0.10442E-01
Fe 56          0.00000E+00 -0.57595E-08 -0.29562E-07 -0.90085E-07 -0.22858E-06 -0.31842E-06 -0.43860E-06 -0.83250E-06 -0.90707E-06 -0.50054E-06 -0.47464E-06 -0.59904E-06 -0.48641E-06 -0.47453E-06 -0.58531E-06 -0.63326E-06  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.72578E-01  0.70785E-01  0.71062E-01  0.70910E-01  0.71068E-01  0.71233E-01  0.71511E-01
Fe 57          0.00000E+00 -0.72511E-11  0.60455E-08  0.24427E-07  0.64327E-07  0.93566E-07  0.11955E-06  0.14571E-06  0.52482E-07  0.90508E-08  0.32036E-08  0.27605E-08  0.17615E-08  0.10816E-08 -0.87277E-09 -0.85839E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14145E-02  0.17489E-02  0.12660E-02  0.72062E-03  0.52986E-03  0.58265E-03  0.57519E-03
Fe 58          0.00000E+00  0.64311E-09  0.79918E-08  0.31655E-07  0.91388E-07  0.15013E-06  0.23236E-06  0.43557E-06  0.32775E-06  0.11310E-06  0.84758E-07  0.93193E-07  0.70595E-07  0.54412E-07  0.47310E-07  0.39842E-07  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56809E-04  0.13089E-04  0.15476E-04  0.49918E-04  0.77769E-04  0.92815E-04  0.10205E-03
Co 59          0.00000E+00  0.18948E-09  0.18374E-08  0.66923E-08  0.18999E-07  0.32171E-07  0.53760E-07  0.12043E-06  0.12731E-06  0.47327E-07  0.35144E-07  0.39130E-07  0.29120E-07  0.22458E-07  0.19873E-07  0.16628E-07  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.89124E-04  0.23157E-03  0.62956E-04  0.62074E-04  0.34227E-04  0.53858E-04  0.44209E-04
Ni 58          0.00000E+00 -0.26802E-09 -0.23357E-08 -0.79342E-08 -0.19955E-07 -0.28124E-07 -0.37232E-07 -0.58659E-07 -0.48874E-07 -0.24233E-07 -0.22200E-07 -0.27795E-07 -0.22518E-07 -0.21966E-07 -0.26825E-07 -0.29126E-07  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.50942E-03  0.91060E-03  0.17599E-02  0.35428E-03  0.25119E-03  0.37871E-03  0.78037E-03
Ni 60          0.00000E+00  0.19398E-09  0.17900E-08  0.39049E-08  0.10690E-07  0.20160E-07  0.35823E-07  0.98766E-07  0.23575E-06  0.15395E-06  0.13546E-06  0.18260E-06  0.14223E-06  0.12759E-06  0.13886E-06  0.12683E-06  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.16206E-02  0.25697E-02  0.11697E-02  0.29539E-03  0.65735E-04  0.19408E-03  0.10142E-03
Ni 61          0.00000E+00  0.81348E-08  0.24447E-07  0.55291E-07  0.11372E-06  0.11667E-06  0.11973E-06  0.23665E-06  0.36844E-06  0.30507E-06  0.34540E-06  0.44180E-06  0.38775E-06  0.41883E-06  0.55903E-06  0.64631E-06  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.50526E-04  0.69153E-04  0.46303E-04  0.12183E-04  0.15735E-04  0.21037E-04  0.20563E-04
Ni 62          0.00000E+00 -0.22510E-08 -0.55790E-08 -0.98102E-08 -0.14942E-07 -0.16850E-07 -0.18210E-07 -0.21308E-07 -0.24550E-07 -0.30348E-07 -0.36721E-07 -0.43392E-07 -0.50006E-07 -0.56543E-07 -0.62979E-07 -0.69353E-07  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10137E-03  0.18724E-03  0.29715E-03  0.25350E-04  0.37065E-04  0.51517E-04  0.76012E-04
Ni 64          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.16182E-04  0.18316E-05  0.22984E-05  0.23731E-04  0.43169E-04  0.64630E-04  0.78322E-04
Cu 63          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.80477E-05  0.54686E-05  0.27840E-05  0.96435E-05  0.14375E-04  0.19668E-04  0.14017E-04
Cu 65          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.48548E-05  0.88543E-06  0.11370E-05  0.80542E-05  0.14946E-04  0.22326E-04  0.29020E-04
Zn 64          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.71535E-04  0.64965E-04  0.53205E-04  0.11723E-04  0.90270E-05  0.16114E-04  0.12926E-04
Zn 66          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.98888E-05  0.39577E-05  0.77278E-05  0.11202E-04  0.19287E-04  0.30908E-04  0.47776E-04
Zn 67          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10434E-05  0.14075E-06  0.18734E-06  0.20393E-05  0.38634E-05  0.60587E-05  0.41814E-05
Zn 68          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.68734E-05  0.58206E-06  0.78627E-06  0.98618E-05  0.18589E-04  0.31521E-04  0.46260E-04
Zn 70          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.22917E-06  0.10498E-07  0.17465E-07  0.28579E-07  0.23539E-07  0.73719E-07  0.13895E-06
Ga 69          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.71142E-06  0.74267E-07  0.11336E-06  0.12352E-05  0.23324E-05  0.37294E-05  0.47323E-05
Ga 71          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63415E-06  0.51257E-07  0.76984E-07  0.10938E-05  0.20127E-05  0.38364E-05  0.54546E-05
Ge 70          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.88418E-06  0.10121E-06  0.14637E-06  0.19931E-05  0.37818E-05  0.64812E-05  0.86077E-05
Ge 72          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.15680E-05  0.97962E-07  0.13731E-06  0.20037E-05  0.41198E-05  0.72761E-05  0.13869E-04
