M                     0.9          1.0          1.2          1.5          1.8          1.9          2.0          2.2          2.5          3.0          3.5          4.0          4.5          5.0          5.5          6.0          6.5          7.0          8.0         10.0         13.0         15.0         18.0         20.0         25.0         30.0         40.0
Mrem                0.473        0.564        0.574        0.600        0.615        0.630        0.640        0.660        0.663        0.682        0.718        0.792        0.852        0.879        0.900        0.929        0.963        1.010        1.120        1.150        1.600        1.500        1.580        1.550        1.804        2.100        2.210
F_19          0.00000E+00  0.18379E-09  0.12487E-08  0.21672E-08  0.25815E-08  0.16310E-08  0.79274E-09  0.92632E-07  0.76089E-06  0.33875E-05  0.56402E-05  0.22544E-05  0.19099E-06  0.19240E-05  0.26744E-06 -0.88498E-06 -0.12725E-05  0.00000E+00  0.00000E+00  0.00000E+00  0.14193E-04  0.16414E-04  0.44733E-05  0.60478E-04  0.24335E-03  0.78086E-05  0.52596E-05
Ne20          0.00000E+00  0.55879E-08  0.46566E-08 -0.93132E-09  0.81491E-09  0.93132E-09 -0.55879E-08 -0.46194E-06 -0.24773E-05 -0.76555E-06  0.40713E-05 -0.26310E-05 -0.38417E-05 -0.85393E-05 -0.61886E-05 -0.13900E-04 -0.14916E-04  0.00000E+00  0.00000E+00  0.00000E+00  0.34723E-01  0.33926E-01  0.14937E+00  0.39363E+00  0.99977E+00  0.93655E+00  0.22081E+01
Ne21          0.00000E+00  0.11147E-08  0.28142E-08  0.34411E-08  0.49522E-09  0.75897E-09  0.85038E-09  0.27008E-07  0.62656E-07  0.45728E-06  0.13914E-05  0.11863E-05  0.30594E-05  0.51974E-05 -0.17107E-04 -0.19669E-04 -0.21568E-04  0.00000E+00  0.00000E+00  0.00000E+00  0.22525E-03  0.13014E-03  0.20191E-03  0.18080E-02  0.24947E-02  0.29717E-02  0.49676E-02
Ne22          0.00000E+00 -0.13255E-06 -0.35403E-06 -0.15050E-05 -0.40562E-05 -0.62981E-05 -0.77098E-05  0.60330E-04  0.47496E-03  0.18132E-02  0.26293E-02  0.11592E-02  0.17340E-03  0.93559E-03  0.14267E-02  0.10108E-02  0.74356E-03  0.00000E+00  0.00000E+00  0.00000E+00  0.45196E-02  0.17173E-02  0.66306E-02  0.90357E-02  0.21713E-01  0.18557E-01  0.10915E-01
Na23          0.00000E+00  0.13836E-06  0.37087E-06  0.15732E-05  0.42410E-05  0.65858E-05  0.80655E-05  0.14368E-04  0.23510E-04  0.50871E-04  0.65343E-04  0.55144E-04  0.60205E-04  0.90026E-04  0.11282E-03  0.13223E-03  0.14953E-03  0.00000E+00  0.00000E+00  0.00000E+00  0.92510E-03  0.10625E-02  0.29313E-02  0.16816E-01  0.29582E-01  0.34686E-01  0.77638E-01
Mg24          0.00000E+00 -0.13388E-08  0.19791E-08 -0.32014E-09  0.29104E-08  0.15134E-08  0.17462E-09  0.82131E-07  0.59023E-07 -0.21269E-06 -0.50544E-05 -0.14381E-04 -0.38870E-05 -0.22386E-04 -0.38588E-04 -0.50863E-04 -0.81838E-04  0.00000E+00  0.00000E+00  0.00000E+00  0.25164E-01  0.37902E-01  0.10264E+00  0.71565E-01  0.19056E+00  0.18806E+00  0.31041E+00
Mg25          0.00000E+00 -0.27994E-08 -0.67084E-08 -0.83892E-08 -0.74942E-09 -0.18481E-08 -0.69267E-08 -0.14696E-06  0.55860E-06  0.10747E-04  0.41811E-04  0.41287E-04 -0.31641E-05  0.59760E-04  0.15402E-03  0.13521E-03  0.15821E-03  0.00000E+00  0.00000E+00  0.00000E+00  0.25629E-02  0.14650E-02  0.70806E-02  0.14417E-01  0.35886E-01  0.31236E-01  0.72768E-01
Mg26          0.00000E+00  0.26812E-08  0.76837E-08  0.86923E-08  0.89080E-09  0.18528E-08  0.64848E-08  0.14145E-06  0.44803E-06  0.21000E-05  0.84853E-05  0.15417E-04  0.89123E-05  0.46825E-04  0.11305E-03  0.11378E-03  0.12824E-03  0.00000E+00  0.00000E+00  0.00000E+00  0.21827E-02  0.17264E-02  0.58990E-02  0.88723E-02  0.30418E-01  0.27947E-01  0.73376E-01
Al27          0.00000E+00  0.11096E-09  0.26557E-09  0.65484E-10 -0.25466E-09  0.58208E-10  0.80036E-09  0.26583E-06  0.12329E-05  0.37590E-05  0.60007E-05  0.62844E-05  0.21734E-05  0.12950E-04  0.22282E-04  0.19267E-04  0.15225E-04  0.00000E+00  0.00000E+00  0.00000E+00  0.14966E-02  0.24420E-02  0.10024E-01  0.99015E-02  0.31969E-01  0.34095E-01  0.82980E-01
Si28          0.00000E+00 -0.32887E-08  0.27940E-08  0.81491E-09  0.81491E-09  0.46566E-09  0.11642E-09  0.10291E-06  0.61700E-07 -0.75670E-08 -0.50967E-06  0.16880E-06  0.31153E-06  0.32480E-05  0.10660E-04  0.12418E-04  0.13988E-04  0.00000E+00  0.00000E+00  0.00000E+00  0.74844E-01  0.83830E-01  0.10097E+00  0.63245E-01  0.34324E+00  0.24021E+00  0.24133E+00
Si29          0.00000E+00 -0.15461E-09  0.16007E-09  0.14552E-10 -0.18190E-10  0.00000E+00 -0.21828E-10  0.11602E-07  0.60740E-07  0.36493E-06  0.10448E-05  0.95672E-06  0.92070E-07  0.17200E-05  0.40784E-05  0.37868E-05  0.38146E-05  0.00000E+00  0.00000E+00  0.00000E+00  0.14904E-02  0.21974E-02  0.69624E-02  0.20430E-02  0.66359E-02  0.73793E-02  0.99872E-02
Si30          0.00000E+00  0.13188E-09  0.94587E-10  0.36380E-10  0.16371E-10 -0.27285E-10  0.72760E-11  0.20595E-07  0.13656E-06  0.77009E-06  0.22488E-05  0.21413E-05  0.18701E-06  0.38611E-05  0.89226E-05  0.78696E-05  0.77288E-05  0.00000E+00  0.00000E+00  0.00000E+00  0.15498E-02  0.27467E-02  0.68232E-02  0.24373E-02  0.50093E-02  0.10619E-01  0.97619E-02
P_31          0.00000E+00 -0.10004E-10  0.40927E-10 -0.18190E-11  0.31832E-10  0.90949E-12 -0.36380E-11  0.35070E-08  0.17210E-07  0.79954E-07  0.21030E-06  0.21931E-06  0.20987E-07  0.55326E-06  0.15569E-05  0.14683E-05  0.15675E-05  0.00000E+00  0.00000E+00  0.00000E+00  0.37484E-03  0.70613E-03  0.17414E-02  0.65755E-03  0.18212E-02  0.25604E-02  0.35247E-02
S_32          0.00000E+00  0.14115E-08  0.15716E-08 -0.58208E-10  0.11642E-09  0.23283E-09 -0.58208E-10  0.42841E-07 -0.10867E-06 -0.75239E-06 -0.22819E-05 -0.19885E-05 -0.82422E-07 -0.33140E-05 -0.68324E-05 -0.59789E-05 -0.54804E-05  0.00000E+00  0.00000E+00  0.00000E+00  0.37304E-01  0.34702E-01  0.36919E-01  0.28073E-01  0.18144E+00  0.10829E+00  0.10897E+00
S_33          0.00000E+00  0.68212E-12  0.15234E-10  0.13642E-11  0.43201E-11 -0.45475E-12  0.18190E-11  0.67976E-08  0.48713E-07  0.21057E-06  0.36773E-06  0.19674E-06  0.37018E-07  0.15888E-06  0.20735E-06  0.16009E-06  0.13006E-06  0.00000E+00  0.00000E+00  0.00000E+00  0.19996E-03  0.24348E-03  0.35104E-03  0.22639E-03  0.82006E-03  0.48054E-03  0.48123E-03
S_34          0.00000E+00  0.58208E-09  0.77125E-09 -0.18917E-09  0.29104E-10  0.26193E-09  0.87311E-10  0.29686E-07  0.23167E-07  0.50932E-07  0.25844E-07  0.39348E-07  0.51630E-07  0.38883E-07  0.18725E-06  0.57917E-07  0.88243E-07  0.00000E+00  0.00000E+00  0.00000E+00  0.16413E-02  0.15262E-02  0.21935E-02  0.17018E-02  0.33406E-02  0.37573E-02  0.34199E-02
S_36          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53680E-05  0.25353E-05  0.11979E-04  0.91853E-05  0.32845E-04  0.50875E-04  0.93969E-04
Cl35          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11463E-03  0.13661E-03  0.17505E-03  0.12479E-03  0.36273E-03  0.23313E-03  0.27636E-03
Cl37          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.30261E-04  0.24900E-04  0.56487E-04  0.84154E-04  0.30187E-03  0.26257E-03  0.56370E-03
Ar36          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62880E-02  0.49015E-02  0.54756E-02  0.46645E-02  0.28162E-01  0.18050E-01  0.18132E-01
Ar38          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.68595E-03  0.65096E-03  0.78342E-03  0.67413E-03  0.26859E-02  0.16404E-02  0.16522E-02
Ar40          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.89579E-06  0.10546E-05  0.13036E-05  0.14149E-05  0.29869E-05  0.74129E-05  0.56713E-05
K_39          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.50195E-04  0.69965E-04  0.76740E-04  0.73912E-04  0.26562E-03  0.12876E-03  0.11386E-03
K_40          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12774E-06  0.64335E-07  0.13779E-06  0.93016E-07  0.55536E-06  0.29414E-06  0.40488E-06
K_41          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.46767E-05  0.58456E-05  0.77447E-05  0.90337E-05  0.45766E-04  0.19735E-04  0.45200E-04
Ca40          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.49248E-02  0.40141E-02  0.45418E-02  0.37369E-02  0.19789E-01  0.15672E-01  0.15568E-01
Ca42          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13880E-04  0.17520E-04  0.20708E-04  0.17438E-04  0.79318E-04  0.41513E-04  0.44752E-04
Ca43          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13591E-05  0.15016E-05  0.21155E-05  0.25164E-05  0.36602E-05  0.29703E-05  0.49259E-05
Ca44          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.35148E-04  0.35539E-04  0.54521E-04  0.57911E-04  0.37625E-04  0.40428E-04  0.46666E-04
Ca46          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.21228E-06  0.33257E-06  0.78292E-06  0.61542E-06  0.15267E-05  0.11781E-05  0.28639E-05
Ca48          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.15789E-05  0.18558E-05  0.27294E-05  0.23464E-05  0.21700E-05  0.14170E-04  0.24340E-05
Sc45          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.72922E-06  0.92999E-06  0.12607E-05  0.12999E-05  0.36873E-05  0.25750E-05  0.61470E-05
Ti46          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60115E-05  0.86414E-05  0.94969E-05  0.85321E-05  0.24307E-04  0.18566E-04  0.21119E-04
Ti47          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.44106E-05  0.34438E-05  0.53376E-05  0.65516E-05  0.49875E-05  0.88074E-05  0.67453E-05
Ti48          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.81253E-04  0.10716E-03  0.13226E-03  0.11478E-03  0.20881E-03  0.25260E-03  0.24413E-03
Ti49          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.47402E-05  0.50700E-05  0.61101E-05  0.63720E-05  0.10494E-04  0.19243E-04  0.24215E-04
Ti50          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.23288E-05  0.24070E-05  0.39059E-05  0.58219E-05  0.15086E-04  0.99116E-05  0.38125E-04
V_50          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.20270E-07  0.26618E-07  0.65967E-07  0.38872E-07  0.99402E-07  0.24858E-06  0.18738E-06
V_51          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11783E-04  0.99548E-05  0.11404E-04  0.13311E-04  0.11947E-04  0.25043E-04  0.22418E-04
Cr50          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.22347E-04  0.39455E-04  0.36765E-04  0.31035E-04  0.50403E-04  0.77069E-04  0.92132E-04
Cr52          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.64836E-03  0.12686E-02  0.12802E-02  0.10747E-02  0.34954E-02  0.37629E-02  0.37810E-02
Cr53          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62355E-04  0.92703E-04  0.96179E-04  0.82834E-04  0.99476E-04  0.27365E-03  0.24945E-03
Cr54          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.65534E-05  0.68036E-05  0.15177E-04  0.16610E-04  0.29987E-04  0.51189E-04  0.56648E-04
Mn55          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.28097E-03  0.38003E-03  0.40480E-03  0.35997E-03  0.34727E-03  0.10403E-02  0.82813E-03
