#  
#  1.0 Msun, Z = 0.001 
#  species  A   yield		mass(i)_lost	mass(i)_0	<X(i)>		X0(i)		log10(<X(i)>/X0(i)) 
Er	68	5.4105639e-09	5.5302908e-09	1.1972686e-10	3.0877763e-09	6.6848158e-11	1.6645564e+00
Tm	69	5.6153489e-10	5.8103214e-10	1.9497257e-11	3.2441283e-10	1.0886076e-11	1.4742267e+00
Yb	70	1.2596949e-08	1.2706175e-08	1.0922630e-10	7.0943517e-09	6.0985289e-11	2.0656876e+00
Lu	71	1.4147772e-09	1.4336220e-09	1.8844818e-11	8.0044689e-10	1.0521795e-11	1.8812427e+00
Hf	72	1.0657480e-08	1.0737489e-08	8.0008541e-11	5.9951574e-09	4.4671879e-11	2.1277664e+00
Ta	73	1.1748034e-09	1.1868180e-09	1.2014604e-11	6.6264660e-10	6.7082204e-12	1.9946747e+00
W	74	1.0499517e-08	1.0571318e-08	7.1800588e-11	5.9023779e-09	4.0089060e-11	2.1680011e+00
Re	75	1.2295707e-09	1.2592373e-09	2.9666560e-11	7.0308114e-10	1.6563993e-11	1.6278404e+00
Os	76	9.6122316e-09	9.9849819e-09	3.7275026e-10	5.5750036e-09	2.0812096e-10	1.4279293e+00
Ir	77	1.6491304e-09	2.0006590e-09	3.5152857e-10	1.1170457e-09	1.9627207e-10	7.5521243e-01
Pt	78	1.1195682e-08	1.1855666e-08	6.5998413e-10	6.6194792e-09	3.6849479e-10	1.2543925e+00
Au	79	1.8110163e-09	1.9197969e-09	1.0878053e-10	1.0718972e-09	6.0736400e-11	1.2467041e+00
Hg	80	3.6549552e-08	3.6790739e-08	2.4118593e-10	2.0541699e-08	1.3466348e-10	2.1833865e+00
Tl	81	2.4632596e-08	2.4737933e-08	1.0533757e-10	1.3812150e-08	5.8814062e-11	2.3707801e+00
Pb	82	1.6445730e-06	1.6465626e-06	1.9896517e-09	9.1933993e-07	1.1108999e-09	2.9178012e+00
Bi	83	3.1767984e-08	3.1849687e-08	8.1702575e-11	1.7782918e-08	4.5617724e-11	2.5908694e+00
#  
#  2.75 Msun, Z = 0.001 
#  species  A   yield		mass(i)_lost	mass(i)_0	<X(i)>		X0(i)		log10(<X(i)>/X0(i)) 
H	1	-1.1166835e-01	1.3896751e+00	1.5013435e+00	6.9329300e-01	7.4900306e-01	-3.3566777e-02
He	2	8.2517803e-02	5.8367317e-01	5.0115537e-01	2.9118785e-01	2.5002067e-01	6.6197333e-02
C	6	2.5263662e-02	2.5610998e-02	3.4733554e-04	1.2777033e-02	1.7328172e-04	1.8676773e+00
N	7	1.8464327e-04	2.8630345e-04	1.0166018e-04	1.4283351e-04	5.0717097e-05	4.4967572e-01
O	8	5.1678440e-04	1.3586004e-03	8.4181594e-04	6.7779013e-04	4.1997233e-04	2.0787457e-01
F	9	6.5642114e-06	6.6131603e-06	4.8948929e-08	3.2992299e-06	2.4420060e-08	2.1306659e+00
Ne	10	2.9929500e-03	3.1770343e-03	1.8408433e-04	1.5849860e-03	9.1837565e-05	1.2370051e+00
Na	11	2.6411372e-05	3.0326087e-05	3.9147147e-06	1.5129337e-05	1.9530063e-06	8.8911625e-01
Mg	12	1.4447499e-04	2.4845284e-04	1.0397786e-04	1.2395028e-04	5.1873361e-05	3.7830312e-01
Al	13	7.4574961e-06	1.4910582e-05	7.4530858e-06	7.4387184e-06	3.7182591e-06	3.0115847e-01
Si	14	5.9853236e-06	1.0366710e-04	9.7681774e-05	5.1718327e-05	4.8732318e-05	2.5827399e-02
P	15	4.9131798e-07	1.2717727e-06	7.8045470e-07	6.3447282e-07	3.8935991e-07	2.1206179e-01
S	16	-3.1346507e-07	4.5122238e-05	4.5435703e-05	2.2510967e-05	2.2667352e-05	-3.0066217e-03
Cl	17	8.1468863e-08	6.7169395e-07	5.9022509e-07	3.3510042e-07	2.9445653e-07	5.6153785e-02
Ar	18	-1.5648578e-07	9.6380423e-06	9.7945280e-06	4.8083088e-06	4.8863777e-06	-6.9946862e-03
K	19	3.1347419e-08	4.9156936e-07	4.6022193e-07	2.4523832e-07	2.2959945e-07	2.8617483e-02
Ca	20	-2.1545828e-07	7.4455630e-06	7.6610213e-06	3.7145061e-06	3.8219957e-06	-1.2389120e-02
Sc	21	4.1200876e-09	9.0653595e-09	4.9452718e-09	4.5226039e-09	2.4671394e-09	2.6319486e-01
Ti	22	1.4873001e-08	3.9636348e-07	3.8149047e-07	1.9774119e-07	1.9032122e-07	1.6609930e-02
V	23	-1.0917948e-09	4.4350929e-08	4.5442724e-08	2.2126170e-08	2.2670854e-08	-1.0561635e-02
Cr	24	-1.8471103e-08	2.1142500e-06	2.1327211e-06	1.0547751e-06	1.0639901e-06	-3.7777272e-03
Mn	25	-4.9094021e-08	1.5777553e-06	1.6268493e-06	7.8712402e-07	8.1161647e-07	-1.3307686e-02
Fe	26	-3.3641522e-06	1.8650819e-04	1.8987235e-04	9.3046802e-05	9.4725138e-05	-7.7637993e-03
Co	27	9.9970223e-07	1.4280819e-06	4.2837962e-07	7.1245367e-07	2.1371368e-07	5.2292431e-01
Ni	28	1.7542482e-06	1.0875550e-05	9.1213018e-06	5.4256872e-06	4.5505130e-06	7.6394398e-02
Cu	29	2.2130795e-07	3.3211141e-07	1.1080346e-07	1.6568658e-07	5.5278574e-08	4.7673050e-01
Zn	30	1.0486131e-07	2.4835863e-07	1.4349732e-07	1.2390328e-07	7.1589170e-08	2.3823547e-01
Ga	31	1.5074839e-08	2.3293890e-08	8.2190500e-09	1.1621055e-08	4.1003899e-09	4.5242038e-01
Ge	32	4.3119833e-08	6.8034446e-08	2.4914612e-08	3.3941606e-08	1.2429614e-08	4.3627474e-01
As	33	1.4108580e-09	2.8765157e-09	1.4656578e-09	1.4350607e-09	7.3119987e-10	2.9283417e-01
Se	34	3.8301676e-08	5.3563763e-08	1.5262087e-08	2.6722348e-08	7.6140803e-09	5.4525716e-01
Br	35	5.3643577e-09	8.0807556e-09	2.7163979e-09	4.0313963e-09	1.3551797e-09	4.7345859e-01
Kr	36	1.3485875e-07	1.4941937e-07	1.4560614e-08	7.4543612e-08	7.2641233e-09	1.0112272e+00
Rb	37	2.6234195e-08	2.9009857e-08	2.7756604e-09	1.4472685e-08	1.3847452e-09	1.0191792e+00
Sr	38	8.3264931e-08	8.9746921e-08	6.4819908e-09	4.4773711e-08	3.2337910e-09	1.1413111e+00
Y	39	2.5230027e-08	2.6643760e-08	1.4137330e-09	1.3292266e-08	7.0529521e-10	1.2752281e+00
Zr	40	8.1390032e-08	8.4420711e-08	3.0306779e-09	4.2116524e-08	1.5119705e-09	1.4449092e+00
Nb	41	5.1416294e-09	5.3757658e-09	2.3413643e-10	2.6819079e-09	1.1680798e-10	1.3609714e+00
Mo	42	1.2248140e-08	1.2869756e-08	6.2161589e-10	6.4205736e-09	3.1011705e-10	1.3160482e+00
Ru	44	4.4883443e-09	4.9090498e-09	4.2070545e-10	2.4490687e-09	2.0988513e-10	1.0670193e+00
Rh	45	3.2588618e-10	4.4171512e-10	1.1582895e-10	2.2036661e-10	5.7785734e-11	5.8132516e-01
Pd	46	4.0528533e-09	4.4578873e-09	4.0503397e-10	2.2239889e-09	2.0206680e-10	1.0416376e+00
Ag	47	6.1006665e-10	7.7765978e-10	1.6759313e-10	3.8796556e-10	8.3610293e-11	6.6653343e-01
Cd	48	6.9060964e-09	7.4209501e-09	5.1485362e-10	3.7022269e-09	2.5685457e-10	1.1587757e+00
In	49	5.3928025e-10	6.0131573e-10	6.2035484e-11	2.9998953e-10	3.0948792e-11	9.8646240e-01
Sn	50	2.8392966e-08	2.9573288e-08	1.1803225e-09	1.4753775e-08	5.8884935e-10	1.3988989e+00
Sb	51	9.5291077e-10	1.0222915e-09	6.9380733e-11	5.1000952e-10	3.4613253e-11	1.1683359e+00
Te	52	1.3041597e-08	1.3673990e-08	6.3239364e-10	6.8217970e-09	3.1549394e-10	1.3349078e+00
I	53	8.1178810e-10	1.2531373e-09	4.4134924e-10	6.2517586e-10	2.2018408e-10	4.5321629e-01
Xe	54	2.4335338e-08	2.6380947e-08	2.0456088e-09	1.3161152e-08	1.0205308e-09	1.1104678e+00
Cs	55	1.1268830e-09	1.2834972e-09	1.5661424e-10	6.4032206e-10	7.8133050e-11	9.1356369e-01
Ba	56	1.3440176e-07	1.3643493e-07	2.0331731e-09	6.8065823e-08	1.0143268e-09	1.8267512e+00
La	57	1.3039892e-08	1.3241074e-08	2.0118170e-10	6.6058200e-09	1.0036724e-10	1.8183348e+00
Ce	58	4.7961033e-08	4.8480902e-08	5.1986939e-10	2.4186566e-08	2.5935688e-10	1.9696764e+00
Pr	59	4.3742507e-09	4.4537201e-09	7.9469400e-11	2.2219099e-09	3.9646373e-11	1.7485230e+00
Nd	60	2.1835696e-08	2.2210954e-08	3.7525865e-10	1.1080791e-08	1.8721224e-10	1.7722365e+00
Sm	62	4.0416188e-09	4.1363008e-09	9.4682067e-11	2.0635531e-09	4.7235798e-11	1.6403444e+00
Eu	63	3.3986896e-10	3.8805637e-10	4.8187412e-11	1.9359688e-10	2.4040147e-11	9.0596124e-01
Gd	64	3.0675828e-09	3.2020405e-09	1.3445773e-10	1.5974613e-09	6.7079419e-11	1.3768411e+00
Tb	65	3.2998640e-10	3.6252228e-10	3.2535876e-11	1.8085821e-10	1.6231776e-11	1.0469722e+00
Dy	66	4.3567384e-09	4.5712190e-09	2.1448063e-10	2.2805287e-09	1.0700193e-10	1.3286439e+00
Ho	67	3.8483336e-10	4.3252756e-10	4.7694208e-11	2.1578304e-10	2.3794094e-11	9.5754813e-01
Er	68	3.1012428e-09	3.2352370e-09	1.3399417e-10	1.6140226e-09	6.6848158e-11	1.3828202e+00
Tm	69	3.2818349e-10	3.5000415e-10	2.1820658e-11	1.7461306e-10	1.0886076e-11	1.2052054e+00
Yb	70	7.2455835e-09	7.3678258e-09	1.2224231e-10	3.6757238e-09	6.0985289e-11	1.7801178e+00
Lu	71	8.2138375e-10	8.4247422e-10	2.1090471e-11	4.2030074e-10	1.0521794e-11	1.6014704e+00
Hf	72	6.1989768e-09	6.2885196e-09	8.9542804e-11	3.1372704e-09	4.4671880e-11	1.8465177e+00
Ta	73	6.8630238e-10	6.9974871e-10	1.3446331e-11	3.4909661e-10	6.7082204e-12	1.7163383e+00
W	74	6.0307118e-09	6.1110686e-09	8.0356745e-11	3.0487420e-09	4.0089060e-11	1.8810948e+00
Re	75	6.9592931e-10	7.2913106e-10	3.3201747e-11	3.6375512e-10	1.6563971e-11	1.3416446e+00
Os	76	5.4352991e-09	5.8524683e-09	4.1716930e-10	2.9197294e-09	2.0812098e-10	1.1470267e+00
Ir	77	9.1538978e-10	1.3088085e-09	3.9341867e-10	6.5294954e-10	1.9627207e-10	5.2202112e-01
Pt	78	6.2815100e-09	7.0201416e-09	7.3863150e-10	3.5022681e-09	3.6849479e-10	9.7791803e-01
Au	79	1.0247952e-09	1.1465387e-09	1.2174343e-10	5.7199500e-10	6.0736400e-11	9.7394319e-01
Hg	80	2.0956434e-08	2.1226362e-08	2.6992698e-10	1.0589589e-08	1.3466348e-10	1.8956293e+00
Tl	81	1.4743352e-08	1.4861243e-08	1.1789018e-10	7.4141037e-09	5.8814062e-11	2.1005775e+00
Pb	82	1.2691513e-06	1.2713781e-06	2.2267497e-09	6.3427596e-07	1.1108999e-09	2.7566033e+00
Bi	83	3.4074926e-08	3.4166365e-08	9.1438708e-11	1.7045208e-08	4.5617724e-11	2.5724687e+00
#  
#  3.0 Msun, Z = 0.001 
#  species  A   yield		mass(i)_lost	mass(i)_0	<X(i)>		X0(i)		log10(<X(i)>/X0(i)) 
H	1	-1.0360614e-01	1.5499147e+00	1.6535208e+00	7.0207211e-01	7.4900306e-01	-2.8101872e-02
He	2	7.6256962e-02	6.2820982e-01	5.5195285e-01	2.8456314e-01	2.5002067e-01	5.6202733e-02
C	6	2.4411462e-02	2.4794004e-02	3.8254173e-04	1.1231056e-02	1.7328172e-04	1.8116678e+00
N	7	2.3397431e-04	3.4593885e-04	1.1196453e-04	1.5670154e-04	5.0717097e-05	4.8991887e-01
O	8	4.7124379e-04	1.3983868e-03	9.2714304e-04	6.3343383e-04	4.1997233e-04	1.7848058e-01
F	9	4.0017274e-06	4.0556378e-06	5.3910430e-08	1.8371012e-06	2.4420060e-08	1.8763864e+00
Ne	10	2.0139293e-03	2.2166726e-03	2.0274326e-04	1.0040966e-03	9.1837565e-05	1.0387551e+00
Na	11	2.0930981e-05	2.5242494e-05	4.3115131e-06	1.1434211e-05	1.9530063e-06	7.6750256e-01
Mg	12	1.7661127e-04	2.9112841e-04	1.1451713e-04	1.3187380e-04	5.1873361e-05	4.0521412e-01
Al	13	6.5565028e-06	1.4765039e-05	8.2085363e-06	6.6881888e-06	3.7182591e-06	2.5496887e-01
Si	14	9.0900235e-06	1.1667289e-04	1.0758287e-04	5.2849868e-05	4.8732318e-05	3.5226841e-02
P	15	5.8054292e-07	1.4401051e-06	8.5956219e-07	6.5233115e-07	3.8935991e-07	2.2411688e-01
S	16	-4.3740300e-07	4.9603697e-05	5.0041100e-05	2.2469219e-05	2.2667352e-05	-3.8127991e-03
Cl	17	7.9466953e-08	7.2951771e-07	6.5005076e-07	3.3045305e-07	2.9445653e-07	5.0088578e-02
Ar	18	-1.6174480e-07	1.0625564e-05	1.0787309e-05	4.8131115e-06	4.8863777e-06	-6.5611131e-03
K	19	3.8045269e-08	5.4491566e-07	5.0687038e-07	2.4683300e-07	2.2959945e-07	3.1432363e-02
Ca	20	-2.4098914e-07	8.1965591e-06	8.4375482e-06	3.7128337e-06	3.8219957e-06	-1.2584694e-02
Sc	21	4.9167705e-09	1.0363299e-08	5.4465284e-09	4.6943120e-09	2.4671394e-09	2.7937826e-01
Ti	22	9.1593141e-09	4.2931795e-07	4.2015864e-07	1.9447016e-07	1.9032122e-07	9.3657494e-03
V	23	-1.1165810e-09	4.8932252e-08	5.0048833e-08	2.2165071e-08	2.2670854e-08	-9.7987533e-03
Cr	24	-3.0726585e-08	2.3181687e-06	2.3488953e-06	1.0500717e-06	1.0639901e-06	-5.7186168e-03
Mn	25	-6.5523510e-08	1.7262245e-06	1.7917480e-06	7.8193597e-07	8.1161647e-07	-1.6179660e-02
Fe	26	-4.8378283e-06	2.0428013e-04	2.0911795e-04	9.2533724e-05	9.4725138e-05	-1.0165206e-02
Co	27	1.1019851e-06	1.5737856e-06	4.7180050e-07	7.1288502e-07	2.1371368e-07	5.2318717e-01
Ni	28	3.2518588e-06	1.3297703e-05	1.0045844e-05	6.0235227e-06	4.5505130e-06	1.2179020e-01
Cu	29	3.5726239e-07	4.7929696e-07	1.2203458e-07	2.1710939e-07	5.5278574e-08	5.9412178e-01
Zn	30	1.8421052e-07	3.4225283e-07	1.5804232e-07	1.5503187e-07	7.1589170e-08	3.3557367e-01
Ga	31	2.4476108e-08	3.3528247e-08	9.0521391e-09	1.5187447e-08	4.1003899e-09	5.6865963e-01
Ge	32	6.7549958e-08	9.4989934e-08	2.7439976e-08	4.3028034e-08	1.2429614e-08	5.3929385e-01
As	33	2.1669917e-09	3.7812097e-09	1.6142180e-09	1.7127923e-09	7.3119987e-10	3.6966860e-01
Se	34	5.3093420e-08	6.9902484e-08	1.6809064e-08	3.1664055e-08	7.6140803e-09	6.1894907e-01
Br	35	7.3339208e-09	1.0325655e-08	2.9917340e-09	4.6772601e-09	1.3551797e-09	5.3799462e-01
Kr	36	1.0142751e-07	1.1746400e-07	1.6036489e-08	5.3208217e-08	7.2641233e-09	8.6479550e-01
Rb	37	2.4085919e-08	2.7142922e-08	3.0570032e-09	1.2295057e-08	1.3847451e-09	9.4836070e-01
Sr	38	5.4447448e-08	6.1586458e-08	7.1390106e-09	2.7897107e-08	3.2337911e-09	9.3584720e-01
Y	39	1.5520503e-08	1.7077533e-08	1.5570301e-09	7.7356901e-09	7.0529521e-10	1.0401281e+00
Zr	40	5.4077108e-08	5.7414978e-08	3.3378697e-09	2.6007531e-08	1.5119705e-09	1.2355558e+00
Nb	41	3.0291155e-09	3.2869842e-09	2.5786868e-10	1.4889206e-09	1.1680798e-10	1.1053990e+00
Mo	42	8.4805547e-09	9.1651781e-09	6.8462335e-10	4.1515936e-09	3.1011705e-10	1.1266892e+00
Ru	44	3.5762050e-09	4.0395534e-09	4.6334848e-10	1.8298154e-09	2.0988513e-10	9.4042563e-01
Rh	45	2.5622472e-10	3.8379418e-10	1.2756946e-10	1.7384905e-10	5.7785734e-11	4.7835169e-01
Pd	46	3.0509067e-09	3.4969952e-09	4.4608852e-10	1.5840503e-09	2.0206680e-10	8.9427399e-01
Ag	47	4.4432826e-10	6.2890876e-10	1.8458050e-10	2.8487974e-10	8.3610293e-11	5.3240182e-01
Cd	48	4.4935452e-09	5.0605849e-09	5.6703958e-10	2.2923168e-09	2.5685457e-10	9.5058734e-01
In	49	3.2631558e-10	3.9463903e-10	6.8323448e-11	1.7876149e-10	3.0948792e-11	7.6163026e-01
Sn	50	1.4951944e-08	1.6251905e-08	1.2999608e-09	7.3617017e-09	5.8884935e-10	1.0969740e+00
Sb	51	4.9275393e-10	5.6916714e-10	7.6413217e-11	2.5781831e-10	3.4613253e-11	8.7207134e-01
Te	52	6.9490627e-09	7.6455563e-09	6.9649354e-10	3.4632434e-09	3.1549394e-10	1.0404920e+00
I	53	4.3181655e-10	9.1790129e-10	4.8608474e-10	4.1578604e-10	2.2018408e-10	2.7608399e-01
Xe	54	1.5453808e-08	1.7706761e-08	2.2529533e-09	8.0207146e-09	1.0205308e-09	8.9538695e-01
Cs	55	6.5300412e-10	8.2549290e-10	1.7248878e-10	3.7392738e-10	7.8133050e-11	6.7995249e-01
Ba	56	8.6907263e-08	8.9146520e-08	2.2392572e-09	4.0381116e-08	1.0143268e-09	1.6000004e+00
La	57	7.8083394e-09	8.0299130e-09	2.2157363e-10	3.6373473e-09	1.0036724e-10	1.5591928e+00
Ce	58	2.9386561e-08	2.9959125e-08	5.7256375e-10	1.3570725e-08	2.5935688e-10	1.7187053e+00
Pr	59	2.6106005e-09	2.6981249e-09	8.7524479e-11	1.2221823e-09	3.9646373e-11	1.4889325e+00
Nd	60	1.3319778e-08	1.3733073e-08	4.1329515e-10	6.2207344e-09	1.8721224e-10	1.5215074e+00
Sm	62	2.5520848e-09	2.6563639e-09	1.0427911e-10	1.2032656e-09	4.7235798e-11	1.4060902e+00
Eu	63	2.1165239e-10	2.6472411e-10	5.3071724e-11	1.1991332e-10	2.4040147e-11	6.9793030e-01
Gd	64	1.9187967e-09	2.0668831e-09	1.4808646e-10	9.3624574e-10	6.7079419e-11	1.1448006e+00
Tb	65	2.0720805e-10	2.4304179e-10	3.5833737e-11	1.1009178e-10	1.6231776e-11	8.3138885e-01
Dy	66	2.7423044e-09	2.9785250e-09	2.3622055e-10	1.3491964e-09	1.0700193e-10	1.1006836e+00
Ho	67	2.4262320e-10	2.9515173e-10	5.2528530e-11	1.3369626e-10	2.3794094e-11	7.4965009e-01
Er	68	1.9307657e-09	2.0783416e-09	1.4757592e-10	9.4143613e-10	6.6848158e-11	1.1487014e+00
Tm	69	2.0850132e-10	2.3253374e-10	2.4032417e-11	1.0533189e-10	1.0886076e-11	9.8568852e-01
Yb	70	4.4918347e-09	4.6264676e-09	1.3463289e-10	2.0956727e-09	6.0985289e-11	1.5360984e+00
Lu	71	5.1223708e-10	5.3546530e-10	2.3228216e-11	2.4255222e-10	1.0521794e-11	1.3627155e+00
Hf	72	3.8505280e-09	3.9491470e-09	9.8618930e-11	1.7888636e-09	4.4671880e-11	1.6025430e+00
Ta	73	4.2702909e-10	4.4183835e-10	1.4809261e-11	2.0014158e-10	6.7082204e-12	1.4747300e+00
W	74	3.7159978e-09	3.8044995e-09	8.8501767e-11	1.7233420e-09	4.0089060e-11	1.6333456e+00
Re	75	4.2761921e-10	4.6418631e-10	3.6567093e-11	2.1026465e-10	1.6563967e-11	1.1036019e+00
Os	76	3.3087044e-09	3.7681583e-09	4.5945391e-10	1.7068803e-09	2.0812099e-10	9.1388719e-01
Ir	77	5.5242377e-10	9.8571965e-10	4.3329588e-10	4.4650604e-10	1.9627207e-10	3.5696884e-01
Pt	78	3.7886590e-09	4.6021589e-09	8.1349975e-10	2.0846614e-09	3.6849479e-10	7.5260418e-01
Au	79	6.2164688e-10	7.5573031e-10	1.3408343e-10	3.4232670e-10	6.0736400e-11	7.5099173e-01
Hg	80	1.2599562e-08	1.2896849e-08	2.9728699e-10	5.8419462e-09	1.3466348e-10	1.6373077e+00
Tl	81	8.9583106e-09	9.0881502e-09	1.2983962e-10	4.1167019e-09	5.8814062e-11	1.8450682e+00
Pb	82	9.1070903e-07	9.1316149e-07	2.4524547e-09	4.1363903e-07	1.1108999e-09	2.5709466e+00
Bi	83	3.3230923e-08	3.3331630e-08	1.0070701e-10	1.5098385e-08	4.5617724e-11	2.5197969e+00
#  
#  3.25 Msun, Z = 0.001 
#  species  A   yield		mass(i)_lost	mass(i)_0	<X(i)>		X0(i)		log10(<X(i)>/X0(i)) 
H	1	-9.0633140e-02	1.7123220e+00	1.8029551e+00	7.1135127e-01	7.4900306e-01	-2.2399482e-02
He	2	6.8867414e-02	6.7070214e-01	6.0183473e-01	2.7863031e-01	2.5002067e-01	4.7052441e-02
C	6	1.9532379e-02	1.9949491e-02	4.1711334e-04	8.2876328e-03	1.7328172e-04	1.6796778e+00
N	7	1.2401408e-03	1.3622239e-03	1.2208315e-04	5.6590977e-04	5.0717097e-05	1.0475928e+00
O	8	2.1895480e-04	1.2298869e-03	1.0109321e-03	5.1093288e-04	4.1997233e-04	8.5143178e-02
F	9	1.2735854e-06	1.3323679e-06	5.8782500e-08	5.5350664e-07	2.4420060e-08	1.3553761e+00
Ne	10	6.5795124e-04	8.7901710e-04	2.2106587e-04	3.6517076e-04	9.1837565e-05	5.9947563e-01
Na	11	1.0408984e-05	1.5110143e-05	4.7011594e-06	6.2772186e-06	1.9530063e-06	5.0706361e-01
Mg	12	9.4544264e-05	2.1941070e-04	1.2486644e-04	9.1149958e-05	5.1873361e-05	2.4481209e-01
Al	13	3.1439221e-06	1.2094292e-05	8.9503698e-06	5.0243411e-06	3.7182591e-06	1.3073947e-01
Si	14	6.7296028e-06	1.2403511e-04	1.1730551e-04	5.1528001e-05	4.8732318e-05	2.4226232e-02
P	15	3.0678237e-07	1.2440261e-06	9.3724377e-07	5.1680674e-07	3.8935991e-07	1.2297694e-01
S	16	-4.2294125e-07	5.4140545e-05	5.4563486e-05	2.2491649e-05	2.2667352e-05	-3.3794891e-03
Cl	17	5.7643169e-08	7.6644124e-07	7.0879807e-07	3.1840328e-07	2.9445653e-07	3.3956346e-02
Ar	18	-1.0890095e-07	1.1653294e-05	1.1762195e-05	4.8411369e-06	4.8863777e-06	-4.0396706e-03
K	19	3.0189335e-08	5.8286734e-07	5.5267801e-07	2.4214103e-07	2.2959946e-07	2.3097535e-02
Ca	20	-1.7394422e-07	9.0261341e-06	9.2000783e-06	3.7497339e-06	3.8219957e-06	-8.2897420e-03
Sc	21	3.5663545e-09	9.5051043e-09	5.9387498e-09	3.9487129e-09	2.4671394e-09	2.0426187e-01
Ti	22	2.8449558e-09	4.6097477e-07	4.5812982e-07	1.9150311e-07	1.9032122e-07	2.6886092e-03
V	23	-1.0877994e-09	5.3484118e-08	5.4571917e-08	2.2218949e-08	2.2670854e-08	-8.7443680e-03
Cr	24	-2.6072665e-08	2.5351004e-06	2.5611730e-06	1.0531587e-06	1.0639901e-06	-4.4437570e-03
Mn	25	-3.7357492e-08	1.9163169e-06	1.9536744e-06	7.9609701e-07	8.1161647e-07	-8.3848587e-03
Fe	26	-3.7262953e-06	2.2429036e-04	2.2801666e-04	9.3177121e-05	9.4725138e-05	-7.1559634e-03
Co	27	7.2666633e-07	1.2411051e-06	5.1443873e-07	5.1559324e-07	2.1371368e-07	3.8247489e-01
Ni	28	2.8526389e-06	1.3806360e-05	1.0953721e-05	5.7355869e-06	4.5505130e-06	1.0051751e-01
Cu	29	3.2004174e-07	4.5310500e-07	1.3306326e-07	1.8823376e-07	5.5278574e-08	5.3214069e-01
Zn	30	1.7575390e-07	3.4807903e-07	1.7232514e-07	1.4460275e-07	7.1589170e-08	3.0532922e-01
Ga	31	2.3018063e-08	3.2888275e-08	9.8702120e-09	1.3662801e-08	4.1003899e-09	5.2271460e-01
Ge	32	6.2149379e-08	9.2069198e-08	2.9919821e-08	3.8248379e-08	1.2429614e-08	4.8815538e-01
As	33	1.9618386e-09	3.7219390e-09	1.7601004e-09	1.5462080e-09	7.3119987e-10	3.2523181e-01
Se	34	4.6238244e-08	6.4566400e-08	1.8328156e-08	2.6822870e-08	7.6140803e-09	5.4688779e-01
Br	35	6.3558804e-09	9.6179876e-09	3.2621073e-09	3.9956081e-09	1.3551797e-09	4.6958598e-01
Kr	36	5.8406738e-08	7.5892497e-08	1.7485761e-08	3.1528080e-08	7.2641233e-09	6.3751431e-01
Rb	37	1.4792133e-08	1.8125410e-08	3.3332772e-09	7.5298533e-09	1.3847459e-09	7.3541641e-01
Sr	38	1.7219720e-08	2.5003905e-08	7.7841854e-09	1.0387392e-08	3.2337902e-09	5.0679468e-01
Y	39	2.9572281e-09	4.6549723e-09	1.6977442e-09	1.9338187e-09	7.0529521e-10	4.3804483e-01
Zr	40	5.2259274e-09	8.8654519e-09	3.6395244e-09	3.6829816e-09	1.5119705e-09	3.8665624e-01
Nb	41	2.8563298e-10	5.6680613e-10	2.8117315e-10	2.3546871e-10	1.1680798e-10	3.0446070e-01
Mo	42	5.5223359e-10	1.2987287e-09	7.4649511e-10	5.3953187e-10	3.1011705e-10	2.4049146e-01
Ru	44	2.0189326e-10	7.0711613e-10	5.0522286e-10	2.9375781e-10	2.0988513e-10	1.4600775e-01
Rh	45	1.0423093e-11	1.4952144e-10	1.3909834e-10	6.2115807e-11	5.7785734e-11	3.1381498e-02
Pd	46	1.5634440e-10	6.4274746e-10	4.8640307e-10	2.6701708e-10	2.0206680e-10	1.2104407e-01
Ag	47	1.7574478e-11	2.1883615e-10	2.0126168e-10	9.0911273e-11	8.3610293e-11	3.6357994e-02
Cd	48	2.0478000e-10	8.2306490e-10	6.1828489e-10	3.4192649e-10	2.5685457e-10	1.2424545e-01
In	49	1.2777093e-11	8.7275165e-11	7.4498072e-11	3.6256790e-11	3.0948792e-11	6.8745649e-02
Sn	50	4.6209192e-10	1.8795347e-09	1.4174428e-09	7.8081655e-10	5.8884935e-10	1.2254481e-01
Sb	51	1.0763370e-11	9.4082312e-11	8.3318942e-11	3.9084688e-11	3.4613253e-11	5.2764233e-02
Te	52	1.4328254e-10	9.0272059e-10	7.5943805e-10	3.7501792e-10	3.1549394e-10	7.5060995e-02
I	53	-9.2772424e-12	5.2073664e-10	5.3001388e-10	2.1633003e-10	2.2018408e-10	-7.6691044e-03
Xe	54	2.1786946e-10	2.6744298e-09	2.4565604e-09	1.1110405e-09	1.0205308e-09	3.6903769e-02
Cs	55	6.0041355e-12	1.9408132e-10	1.8807718e-10	8.0627352e-11	7.8133050e-11	1.3647620e-02
Ba	56	7.7466850e-10	3.2162950e-09	2.4416264e-09	1.3361479e-09	1.0143268e-09	1.1967664e-01
La	57	3.2641483e-11	2.7423948e-10	2.4159800e-10	1.1392752e-10	1.0036724e-10	5.5036662e-02
Ce	58	7.8279537e-11	7.0258783e-10	6.2430830e-10	2.9187661e-10	2.5935688e-10	5.1301519e-02
Pr	59	5.2769764e-12	1.0071134e-10	9.5434366e-11	4.1838591e-11	3.9646373e-11	2.3373588e-02
Nd	60	2.1239141e-11	4.7188520e-10	4.5064605e-10	1.9603563e-10	1.8721224e-10	2.0000775e-02
Sm	62	2.6623808e-12	1.1636555e-10	1.1370318e-10	4.8341833e-11	4.7235798e-11	1.0051859e-02
