# Initial mass = 1.000, Z =  0.0140, Y =  0.280, M_mix = 0.00E+00
# Final mass = 0.585, Mass expelled =   0.4150
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)      Mass(i)
 he   2  11.045240  0.115240  0.093717 3.02170E-01 2.67118E-01
  c   6   8.776170  0.306170  0.284647 4.87949E-03 4.31347E-03
  n   7   8.227999  0.357999  0.336476 1.61053E-03 1.42371E-03
  o   8   8.757773  0.027774  0.006251 6.23005E-03 5.50737E-03
  f   9   4.713279  0.253279  0.231756 6.67748E-07 5.90289E-07
 ne  10   8.063784  0.093784  0.072261 1.58975E-03 1.40534E-03
 na  11   6.396590  0.086590  0.065067 3.89722E-05 3.44514E-05
 mg  12   7.661534  0.021534  0.000011 7.58326E-04 6.70360E-04
 al  13   6.500046  0.030046  0.008523 5.80424E-05 5.13095E-05
 si  14   7.571903  0.021903  0.000380 7.12883E-04 6.30189E-04
  p  15   5.499209  0.029210  0.007687 6.65017E-06 5.87875E-06
  s  16   7.181616  0.021616  0.000093 3.31339E-04 2.92904E-04
 cl  17   5.258088  0.028088  0.006565 4.36884E-06 3.86205E-06
 ar  18   6.461394  0.021394 -0.000129 7.86167E-05 6.94972E-05
  k  19   5.103084  0.023084  0.001561 3.37182E-06 2.98069E-06
 ca  20   6.311311  0.021311 -0.000212 5.58268E-05 4.93509E-05
 sc  21   3.084024  0.034024  0.012501 3.71055E-08 3.28012E-08
 ti  22   4.933533  0.023533  0.002010 2.79380E-06 2.46972E-06
  v  23   3.979165  0.019165 -0.002358 3.30268E-07 2.91957E-07
 cr  24   5.642344  0.002344 -0.019179 1.55217E-05 1.37212E-05
 mn  25   5.503728  0.023728  0.002205 1.19186E-05 1.05361E-05
 fe  26   7.561523  0.021523  0.000000 1.38399E-03 1.22345E-03
 co  27   4.912745  0.042746  0.021223 3.27891E-06 2.89856E-06
 ni  28   6.222424  0.022424  0.000901 6.66248E-05 5.88963E-05
 cu  29   4.302770  0.052770  0.031247 8.67928E-07 7.67249E-07
 zn  30   4.664247  0.034246  0.012723 2.05357E-06 1.81536E-06
 ga  31   3.177205  0.097205  0.075682 7.13193E-08 6.30463E-08
 ge  32   3.649236  0.069236  0.047713 2.20312E-07 1.94755E-07
 as  33   2.371077  0.071077  0.049554 1.19760E-08 1.05868E-08
 se  34   3.449196  0.109196  0.087673 1.51088E-07 1.33561E-07
 br  35   2.667028  0.127028  0.105505 2.52477E-08 2.23190E-08
 kr  36   3.441236  0.191236  0.169713 1.57433E-07 1.39171E-07
 rb  37   2.534983  0.174983  0.153460 1.99256E-08 1.76143E-08
 sr  38   3.477856  0.597856  0.576333 1.79095E-07 1.58320E-07
  y  39   2.848409  0.678409  0.656886 4.26546E-08 3.77066E-08
 zr  40   3.251192  0.721192  0.699669 1.10644E-07 9.78091E-08
 nb  41   2.063822  0.653822  0.632299 7.31966E-09 6.47058E-09
 mo  42   2.491468  0.551468  0.529945 2.02345E-08 1.78873E-08
 ru  44   2.240472  0.480472  0.458949 1.19597E-08 1.05724E-08
 rh  45   1.349313  0.289313  0.267790 1.56451E-09 1.38303E-09
 pd  46   2.231780  0.581780  0.560257 1.23432E-08 1.09114E-08
 ag  47   1.563014  0.363014  0.341491 2.68245E-09 2.37129E-09
 cd  48   2.384787  0.674787  0.653264 1.85448E-08 1.63936E-08
 in  49   1.297710  0.537710  0.516187 1.55005E-09 1.37024E-09
 sn  50   2.809997  0.739997  0.718474 5.21326E-08 4.60852E-08
 sb  51   1.356396  0.346396  0.324873 1.88159E-09 1.66333E-09
 te  52   2.426914  0.246914  0.225391 2.31948E-08 2.05042E-08
  i  53   1.700626  0.150626  0.129103 4.33239E-09 3.82983E-09
 xe  54   2.635530  0.395530  0.374007 3.85831E-08 3.41074E-08
 cs  55   1.464520  0.384519  0.362996 2.63443E-09 2.32884E-09
 ba  56   3.176010  0.996010  0.974487 1.40085E-07 1.23835E-07
 la  57   2.122103  0.952103  0.930580 1.25155E-08 1.10637E-08
 ce  58   2.517174  0.937174  0.915651 3.13536E-08 2.77166E-08
 pr  59   1.474689  0.714689  0.693166 2.85924E-09 2.52757E-09
 nd  60   2.239222  0.789222  0.767699 1.70189E-08 1.50447E-08
 sm  62   1.456230  0.516230  0.494707 2.92407E-09 2.58488E-09
 eu  63   0.694362  0.184362  0.162839 5.11361E-10 4.52043E-10
 gd  64   1.404750  0.354750  0.333227 2.71623E-09 2.40114E-09
 tb  65   0.544095  0.224095  0.202572 3.78366E-10 3.34476E-10
 dy  66   1.515430  0.385430  0.363907 3.62168E-09 3.20156E-09
 ho  67   0.677360  0.207360  0.185837 5.33684E-10 4.71777E-10
 er  68   1.305664  0.385664  0.364141 2.29974E-09 2.03297E-09
 tm  69   0.441521  0.321521  0.299998 3.17587E-10 2.80747E-10
 yb  70   1.519428  0.599428  0.577905 3.89224E-09 3.44074E-09
 lu  71   0.614380  0.524380  0.502857 4.89735E-10 4.32926E-10
 hf  72   1.440110  0.730110  0.708587 3.34465E-09 2.95667E-09
 ta  73   0.509969  0.629969  0.608446 3.98243E-10 3.52047E-10
  w  74   1.363135  0.713135  0.691612 2.88536E-09 2.55066E-09
 re  75   0.552046  0.292046  0.270523 4.51510E-10 3.99135E-10
 os  76   1.620804  0.270804  0.249281 5.40391E-09 4.77706E-09
 ir  77   1.380730  0.060730  0.039207 3.14157E-09 2.77715E-09
 pt  78   1.749407  0.129407  0.107884 7.45145E-09 6.58708E-09
 au  79   0.951550  0.151550  0.130027 1.19831E-09 1.05931E-09
 hg  80   1.771782  0.601782  0.580259 8.06709E-09 7.13131E-09
 tl  81   1.374124  0.604124  0.582601 3.28999E-09 2.90835E-09
 pb  82   2.455588  0.415588  0.394065 4.02350E-08 3.55677E-08
 bi  83   0.707312  0.057312  0.035789 7.24506E-10 6.40464E-10
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
#  -0.5462   0.6443   0.9402   0.2959  -0.5462
# Initial mass = 1.750, Z =  0.0140, Y =  0.280, M_mix = 2.00E-03, N_ov = 2.0
# Final mass = 0.638, Mass expelled =   1.1120
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)      Mass(i)
  p   1  12.000000  0.000000  0.000000 6.88251E-01 7.65336E-01
 he   2  11.039411  0.109410  0.090043 2.99284E-01 3.32803E-01
  c   6   8.764736  0.294736  0.275369 4.77092E-03 5.30527E-03
  n   7   8.249889  0.379889  0.360522 1.70028E-03 1.89071E-03
  o   8   8.755280  0.025280  0.005913 6.21812E-03 6.91455E-03
  f   9   4.894366  0.434366  0.414999 1.01709E-06 1.13101E-06
 ne  10   8.132547  0.162548  0.143180 1.86963E-03 2.07902E-03
 na  11   6.471724  0.161724  0.142357 4.65104E-05 5.17195E-05
 mg  12   7.661318  0.021318  0.001951 7.60851E-04 8.46067E-04
 al  13   6.500012  0.030012  0.010645 5.82603E-05 6.47855E-05
 si  14   7.570345  0.020345  0.000978 7.13052E-04 7.92914E-04
  p  15   5.512872  0.042872  0.023505 6.88899E-06 7.66056E-06
  s  16   7.179794  0.019794  0.000427 3.31216E-04 3.68313E-04
 cl  17   5.259965  0.029965  0.010598 4.40458E-06 4.89789E-06
 ar  18   6.459448  0.019448  0.000081 7.85652E-05 8.73645E-05
  k  19   5.103433  0.023433  0.004066 3.38746E-06 3.76685E-06
 ca  20   6.309175  0.019175 -0.000192 5.57658E-05 6.20115E-05
